I,X,Y,Z
7750,594578.5,1669183.5,1980
7751,594578.5,1669178.5,1976
7752,594578.5,1669173.5,1976
7753,594578.5,1669168.5,1976
7754,594578.5,1669163.5,1970
7755,594578.5,1669158.5,1970
7756,594578.5,1669153.5,1970
7757,594578.5,1669148.5,1959
7758,594578.5,1669143.5,1959
7759,594578.5,1669138.5,1959
7760,594578.5,1669133.5,1947
7761,594578.5,1669128.5,1947
7762,594578.5,1669123.5,1947
7763,594578.5,1669118.5,1935
7764,594578.5,1669113.5,1935
7765,594578.5,1669108.5,1935
7766,594578.5,1669103.5,1922
7767,594578.5,1669098.5,1922
7768,594578.5,1669093.5,1922
7769,594578.5,1669088.5,1913
7770,594578.5,1669083.5,1913
7771,594578.5,1669078.5,1913
7772,594578.5,1669073.5,1908
7773,594578.5,1669068.5,1908
7774,594578.5,1669063.5,1908
7775,594578.5,1669058.5,1908
7776,594578.5,1669053.5,1904
7777,594578.5,1669048.5,1904
7778,594578.5,1669043.5,1904
7779,594578.5,1669038.5,1902
7780,594578.5,1669033.5,1902
7781,594578.5,1669028.5,1902
7782,594578.5,1669023.5,1900
7783,594578.5,1669018.5,1900
7784,594578.5,1669013.5,1900
7785,594578.5,1669008.5,1900
7786,594578.5,1669003.5,1900
7787,594578.5,1668998.5,1900
7788,594578.5,1668993.5,1898
7789,594578.5,1668988.5,1898
7790,594578.5,1668983.5,1898
7791,594578.5,1668978.5,1896
7792,594578.5,1668973.5,1896
7793,594578.5,1668968.5,1896
7794,594578.5,1668963.5,1893
7795,594578.5,1668958.5,1893
7796,594578.5,1668953.5,1893
7797,594578.5,1668948.5,1889
7798,594578.5,1668943.5,1889
7799,594578.5,1668938.5,1889
7800,594578.5,1668933.5,1885
7801,594578.5,1668928.5,1885
7802,594578.5,1668923.5,1885
7803,594578.5,1668918.5,1879
7804,594578.5,1668913.5,1879
7805,594578.5,1668908.5,1879
7806,594578.5,1668903.5,1874
7807,594578.5,1668898.5,1874
7808,594578.5,1668893.5,1874
7809,594578.5,1668888.5,1868
7810,594578.5,1668883.5,1868
7811,594578.5,1668878.5,1868
7812,594578.5,1668873.5,1862
7813,594578.5,1668868.5,1862
7814,594578.5,1668863.5,1862
7815,594578.5,1668858.5,1855
7816,594578.5,1668853.5,1855
7817,594578.5,1668848.5,1855
7818,594578.5,1668843.5,1855
7819,594578.5,1668838.5,1855
7820,594578.5,1668833.5,1855
7821,594578.5,1668828.5,1847
7822,594578.5,1668823.5,1847
7823,594578.5,1668818.5,1847
7824,594578.5,1668813.5,1839
7825,594578.5,1668808.5,1839
7826,594578.5,1668803.5,1839
7827,594578.5,1668798.5,1830
7828,594578.5,1668793.5,1830
7829,594578.5,1668788.5,1830
7830,594578.5,1668783.5,1820
7831,594578.5,1668778.5,1820
7832,594578.5,1668773.5,1820
7833,594578.5,1668768.5,1810
7834,594578.5,1668763.5,1810
7835,594578.5,1668758.5,1810
7836,594578.5,1668753.5,1800
7837,594578.5,1668748.5,1800
7838,594578.5,1668743.5,1800
7839,594578.5,1668738.5,1791
7840,594578.5,1668733.5,1791
7841,594578.5,1668728.5,1791
7842,594578.5,1668723.5,1782
7843,594578.5,1668718.5,1782
7844,594578.5,1668713.5,1782
7845,594578.5,1668708.5,1773
7846,594578.5,1668703.5,1773
7847,594578.5,1668698.5,1773
7848,594578.5,1668693.5,1762
7849,594578.5,1668688.5,1762
7850,594578.5,1668683.5,1762
7851,594578.5,1668678.5,1750
7852,594578.5,1668673.5,1750
7853,594578.5,1668668.5,1750
7854,594578.5,1668663.5,1738
7855,594578.5,1668658.5,1738
7856,594578.5,1668653.5,1738
7857,594578.5,1668648.5,1728
7858,594578.5,1668643.5,1728
7859,594578.5,1668638.5,1728
7860,594578.5,1668633.5,1719
7861,594578.5,1668628.5,1719
7862,594578.5,1668623.5,1719
7863,594578.5,1668618.5,1715
7864,594578.5,1668613.5,1715
7865,594578.5,1668608.5,1715
7866,594578.5,1668603.5,1711
7867,594578.5,1668598.5,1711
7868,594578.5,1668593.5,1711
7869,594578.5,1668588.5,1709
7870,594578.5,1668583.5,1709
7871,594578.5,1668578.5,1709
7872,594583.5,1669533.5,2137
7873,594583.5,1669528.5,2137
7874,594583.5,1669523.5,2133
7875,594583.5,1669518.5,2133
7876,594583.5,1669513.5,2133
7877,594583.5,1669508.5,2128
7878,594583.5,1669503.5,2128
7879,594583.5,1669498.5,2128
7880,594583.5,1669493.5,2124
7881,594583.5,1669488.5,2124
7882,594583.5,1669483.5,2124
7883,594583.5,1669478.5,2121
7884,594583.5,1669473.5,2121
7885,594583.5,1669468.5,2121
7886,594583.5,1669463.5,2118
7887,594583.5,1669458.5,2118
7888,594583.5,1669453.5,2118
7889,594583.5,1669448.5,2112
7890,594583.5,1669443.5,2112
7891,594583.5,1669438.5,2112
7892,594583.5,1669433.5,2106
7893,594583.5,1669428.5,2106
7894,594583.5,1669423.5,2106
7895,594583.5,1669418.5,2099
7896,594583.5,1669413.5,2099
7897,594583.5,1669408.5,2099
7898,594583.5,1669403.5,2091
7899,594583.5,1669398.5,2091
7900,594583.5,1669393.5,2091
7901,594583.5,1669388.5,2083
7902,594583.5,1669383.5,2083
7903,594583.5,1669378.5,2083
7904,594583.5,1669373.5,2076
7905,594583.5,1669368.5,2076
7906,594583.5,1669363.5,2076
7907,594583.5,1669358.5,2067
7908,594583.5,1669353.5,2067
7909,594583.5,1669348.5,2067
7910,594583.5,1669343.5,2057
7911,594583.5,1669338.5,2057
7912,594583.5,1669333.5,2057
7913,594583.5,1669328.5,2047
7914,594583.5,1669323.5,2047
7915,594583.5,1669318.5,2047
7916,594583.5,1669313.5,2039
7917,594583.5,1669308.5,2039
7918,594583.5,1669303.5,2039
7919,594583.5,1669298.5,2031
7920,594583.5,1669293.5,2031
7921,594583.5,1669288.5,2031
7922,594583.5,1669283.5,2024
7923,594583.5,1669278.5,2024
7924,594583.5,1669273.5,2024
7925,594583.5,1669268.5,2018
7926,594583.5,1669263.5,2018
7927,594583.5,1669258.5,2018
7928,594583.5,1669253.5,2011
7929,594583.5,1669248.5,2011
7930,594583.5,1669243.5,2011
7931,594583.5,1669238.5,2004
7932,594583.5,1669233.5,2004
7933,594583.5,1669228.5,2004
7934,594583.5,1669223.5,1996
7935,594583.5,1669218.5,1996
7936,594583.5,1669213.5,1996
7937,594583.5,1669208.5,1986
7938,594583.5,1669203.5,1986
7939,594583.5,1669198.5,1986
7940,594583.5,1669193.5,1980
7941,594583.5,1669188.5,1980
7942,594583.5,1669183.5,1980
7943,594583.5,1669178.5,1976
7944,594583.5,1669173.5,1976
7945,594583.5,1669168.5,1976
7946,594583.5,1669163.5,1970
7947,594583.5,1669158.5,1970
7948,594583.5,1669153.5,1970
7949,594583.5,1669148.5,1959
7950,594583.5,1669143.5,1959
7951,594583.5,1669138.5,1959
7952,594583.5,1669133.5,1947
7953,594583.5,1669128.5,1947
7954,594583.5,1669123.5,1947
7955,594583.5,1669118.5,1935
7956,594583.5,1669113.5,1935
7957,594583.5,1669108.5,1935
7958,594583.5,1669103.5,1922
7959,594583.5,1669098.5,1922
7960,594583.5,1669093.5,1922
7961,594583.5,1669088.5,1913
7962,594583.5,1669083.5,1913
7963,594583.5,1669078.5,1913
7964,594583.5,1669073.5,1908
7965,594583.5,1669068.5,1908
7966,594583.5,1669063.5,1908
7967,594583.5,1669058.5,1908
7968,594583.5,1669053.5,1904
7969,594583.5,1669048.5,1904
7970,594583.5,1669043.5,1904
7971,594583.5,1669038.5,1902
7972,594583.5,1669033.5,1902
7973,594583.5,1669028.5,1902
7974,594583.5,1669023.5,1900
7975,594583.5,1669018.5,1900
7976,594583.5,1669013.5,1900
7977,594583.5,1669008.5,1900
7978,594583.5,1669003.5,1900
7979,594583.5,1668998.5,1900
7980,594583.5,1668993.5,1898
7981,594583.5,1668988.5,1898
7982,594583.5,1668983.5,1898
7983,594583.5,1668978.5,1896
7984,594583.5,1668973.5,1896
7985,594583.5,1668968.5,1896
7986,594583.5,1668963.5,1893
7987,594583.5,1668958.5,1893
7988,594583.5,1668953.5,1893
7989,594583.5,1668948.5,1889
7990,594583.5,1668943.5,1889
7991,594583.5,1668938.5,1889
7992,594583.5,1668933.5,1885
7993,594583.5,1668928.5,1885
7994,594583.5,1668923.5,1885
7995,594583.5,1668918.5,1879
7996,594583.5,1668913.5,1879
7997,594583.5,1668908.5,1879
7998,594583.5,1668903.5,1874
7999,594583.5,1668898.5,1874
8000,594583.5,1668893.5,1874
8001,594583.5,1668888.5,1868
8002,594583.5,1668883.5,1868
8003,594583.5,1668878.5,1868
8004,594583.5,1668873.5,1862
8005,594583.5,1668868.5,1862
8006,594583.5,1668863.5,1862
8007,594583.5,1668858.5,1855
8008,594583.5,1668853.5,1855
8009,594583.5,1668848.5,1855
8010,594583.5,1668843.5,1855
8011,594583.5,1668838.5,1855
8012,594583.5,1668833.5,1855
8013,594583.5,1668828.5,1847
8014,594583.5,1668823.5,1847
8015,594583.5,1668818.5,1847
8016,594583.5,1668813.5,1839
8017,594583.5,1668808.5,1839
8018,594583.5,1668803.5,1839
8019,594583.5,1668798.5,1830
8020,594583.5,1668793.5,1830
8021,594583.5,1668788.5,1830
8022,594583.5,1668783.5,1820
8023,594583.5,1668778.5,1820
8024,594583.5,1668773.5,1820
8025,594583.5,1668768.5,1810
8026,594583.5,1668763.5,1810
8027,594583.5,1668758.5,1810
8028,594583.5,1668753.5,1800
8029,594583.5,1668748.5,1800
8030,594583.5,1668743.5,1800
8031,594583.5,1668738.5,1791
8032,594583.5,1668733.5,1791
8033,594583.5,1668728.5,1791
8034,594583.5,1668723.5,1782
8035,594583.5,1668718.5,1782
8036,594583.5,1668713.5,1782
8037,594583.5,1668708.5,1773
8038,594583.5,1668703.5,1773
8039,594583.5,1668698.5,1773
8040,594583.5,1668693.5,1762
8041,594583.5,1668688.5,1762
8042,594583.5,1668683.5,1762
8043,594583.5,1668678.5,1750
8044,594583.5,1668673.5,1750
8045,594583.5,1668668.5,1750
8046,594583.5,1668663.5,1738
8047,594583.5,1668658.5,1738
8048,594583.5,1668653.5,1738
8049,594583.5,1668648.5,1728
8050,594583.5,1668643.5,1728
8051,594583.5,1668638.5,1728
8052,594583.5,1668633.5,1719
8053,594583.5,1668628.5,1719
8054,594583.5,1668623.5,1719
8055,594583.5,1668618.5,1715
8056,594583.5,1668613.5,1715
8057,594583.5,1668608.5,1715
8058,594583.5,1668603.5,1711
8059,594583.5,1668598.5,1711
8060,594583.5,1668593.5,1711
8061,594583.5,1668588.5,1709
8062,594583.5,1668583.5,1709
8063,594583.5,1668578.5,1709
8064,594588.5,1669533.5,2137
8065,594588.5,1669528.5,2137
8066,594588.5,1669523.5,2133
8067,594588.5,1669518.5,2133
8068,594588.5,1669513.5,2133
8069,594588.5,1669508.5,2128
8070,594588.5,1669503.5,2128
8071,594588.5,1669498.5,2128
8072,594588.5,1669493.5,2124
8073,594588.5,1669488.5,2124
8074,594588.5,1669483.5,2124
8075,594588.5,1669478.5,2121
8076,594588.5,1669473.5,2121
8077,594588.5,1669468.5,2121
8078,594588.5,1669463.5,2118
8079,594588.5,1669458.5,2118
8080,594588.5,1669453.5,2118
8081,594588.5,1669448.5,2112
8082,594588.5,1669443.5,2112
8083,594588.5,1669438.5,2112
8084,594588.5,1669433.5,2106
8085,594588.5,1669428.5,2106
8086,594588.5,1669423.5,2106
8087,594588.5,1669418.5,2099
8088,594588.5,1669413.5,2099
8089,594588.5,1669408.5,2099
8090,594588.5,1669403.5,2091
8091,594588.5,1669398.5,2091
8092,594588.5,1669393.5,2091
8093,594588.5,1669388.5,2083
8094,594588.5,1669383.5,2083
8095,594588.5,1669378.5,2083
8096,594588.5,1669373.5,2076
8097,594588.5,1669368.5,2076
8098,594588.5,1669363.5,2076
8099,594588.5,1669358.5,2067
8100,594588.5,1669353.5,2067
8101,594588.5,1669348.5,2067
8102,594588.5,1669343.5,2057
8103,594588.5,1669338.5,2057
8104,594588.5,1669333.5,2057
8105,594588.5,1669328.5,2047
8106,594588.5,1669323.5,2047
8107,594588.5,1669318.5,2047
8108,594588.5,1669313.5,2039
8109,594588.5,1669308.5,2039
8110,594588.5,1669303.5,2039
8111,594588.5,1669298.5,2031
8112,594588.5,1669293.5,2031
8113,594588.5,1669288.5,2031
8114,594588.5,1669283.5,2024
8115,594588.5,1669278.5,2024
8116,594588.5,1669273.5,2024
8117,594588.5,1669268.5,2018
8118,594588.5,1669263.5,2018
8119,594588.5,1669258.5,2018
8120,594588.5,1669253.5,2011
8121,594588.5,1669248.5,2011
8122,594588.5,1669243.5,2011
8123,594588.5,1669238.5,2004
8124,594588.5,1669233.5,2004
8125,594588.5,1669228.5,2004
8126,594588.5,1669223.5,1996
8127,594588.5,1669218.5,1996
8128,594588.5,1669213.5,1996
8129,594588.5,1669208.5,1986
8130,594588.5,1669203.5,1986
8131,594588.5,1669198.5,1986
8132,594588.5,1669193.5,1980
8133,594588.5,1669188.5,1980
8134,594588.5,1669183.5,1980
8135,594588.5,1669178.5,1976
8136,594588.5,1669173.5,1976
8137,594588.5,1669168.5,1976
8138,594588.5,1669163.5,1970
8139,594588.5,1669158.5,1970
8140,594588.5,1669153.5,1970
8141,594588.5,1669148.5,1959
8142,594588.5,1669143.5,1959
8143,594588.5,1669138.5,1959
8144,594588.5,1669133.5,1947
8145,594588.5,1669128.5,1947
8146,594588.5,1669123.5,1947
8147,594588.5,1669118.5,1935
8148,594588.5,1669113.5,1935
8149,594588.5,1669108.5,1935
8150,594588.5,1669103.5,1922
8151,594588.5,1669098.5,1922
8152,594588.5,1669093.5,1922
8153,594588.5,1669088.5,1913
8154,594588.5,1669083.5,1913
8155,594588.5,1669078.5,1913
8156,594588.5,1669073.5,1908
8157,594588.5,1669068.5,1908
8158,594588.5,1669063.5,1908
8159,594588.5,1669058.5,1908
8160,594588.5,1669053.5,1904
8161,594588.5,1669048.5,1904
8162,594588.5,1669043.5,1904
8163,594588.5,1669038.5,1902
8164,594588.5,1669033.5,1902
8165,594588.5,1669028.5,1902
8166,594588.5,1669023.5,1900
8167,594588.5,1669018.5,1900
8168,594588.5,1669013.5,1900
8169,594588.5,1669008.5,1900
8170,594588.5,1669003.5,1900
8171,594588.5,1668998.5,1900
8172,594588.5,1668993.5,1898
8173,594588.5,1668988.5,1898
8174,594588.5,1668983.5,1898
8175,594588.5,1668978.5,1896
8176,594588.5,1668973.5,1896
8177,594588.5,1668968.5,1896
8178,594588.5,1668963.5,1893
8179,594588.5,1668958.5,1893
8180,594588.5,1668953.5,1893
8181,594588.5,1668948.5,1889
8182,594588.5,1668943.5,1889
8183,594588.5,1668938.5,1889
8184,594588.5,1668933.5,1885
8185,594588.5,1668928.5,1885
8186,594588.5,1668923.5,1885
8187,594588.5,1668918.5,1879
8188,594588.5,1668913.5,1879
8189,594588.5,1668908.5,1879
8190,594588.5,1668903.5,1874
8191,594588.5,1668898.5,1874
8192,594588.5,1668893.5,1874
8193,594588.5,1668888.5,1868
8194,594588.5,1668883.5,1868
8195,594588.5,1668878.5,1868
8196,594588.5,1668873.5,1862
8197,594588.5,1668868.5,1862
8198,594588.5,1668863.5,1862
8199,594588.5,1668858.5,1855
8200,594588.5,1668853.5,1855
8201,594588.5,1668848.5,1855
8202,594588.5,1668843.5,1855
8203,594588.5,1668838.5,1855
8204,594588.5,1668833.5,1855
8205,594588.5,1668828.5,1847
8206,594588.5,1668823.5,1847
8207,594588.5,1668818.5,1847
8208,594588.5,1668813.5,1839
8209,594588.5,1668808.5,1839
8210,594588.5,1668803.5,1839
8211,594588.5,1668798.5,1830
8212,594588.5,1668793.5,1830
8213,594588.5,1668788.5,1830
8214,594588.5,1668783.5,1820
8215,594588.5,1668778.5,1820
8216,594588.5,1668773.5,1820
8217,594588.5,1668768.5,1810
8218,594588.5,1668763.5,1810
8219,594588.5,1668758.5,1810
8220,594588.5,1668753.5,1800
8221,594588.5,1668748.5,1800
8222,594588.5,1668743.5,1800
8223,594588.5,1668738.5,1791
8224,594588.5,1668733.5,1791
8225,594588.5,1668728.5,1791
8226,594588.5,1668723.5,1782
8227,594588.5,1668718.5,1782
8228,594588.5,1668713.5,1782
8229,594588.5,1668708.5,1773
8230,594588.5,1668703.5,1773
8231,594588.5,1668698.5,1773
8232,594588.5,1668693.5,1762
8233,594588.5,1668688.5,1762
8234,594588.5,1668683.5,1762
8235,594588.5,1668678.5,1750
8236,594588.5,1668673.5,1750
8237,594588.5,1668668.5,1750
8238,594588.5,1668663.5,1738
8239,594588.5,1668658.5,1738
8240,594588.5,1668653.5,1738
8241,594588.5,1668648.5,1728
8242,594588.5,1668643.5,1728
8243,594588.5,1668638.5,1728
8244,594588.5,1668633.5,1719
8245,594588.5,1668628.5,1719
8246,594588.5,1668623.5,1719
8247,594588.5,1668618.5,1715
8248,594588.5,1668613.5,1715
8249,594588.5,1668608.5,1715
8250,594588.5,1668603.5,1711
8251,594588.5,1668598.5,1711
8252,594588.5,1668593.5,1711
8253,594588.5,1668588.5,1709
8254,594588.5,1668583.5,1709
8255,594588.5,1668578.5,1709
8256,594593.5,1669533.5,2122
8257,594593.5,1669528.5,2122
8258,594593.5,1669523.5,2120
8259,594593.5,1669518.5,2120
8260,594593.5,1669513.5,2120
8261,594593.5,1669508.5,2118
8262,594593.5,1669503.5,2118
8263,594593.5,1669498.5,2118
8264,594593.5,1669493.5,2116
8265,594593.5,1669488.5,2116
8266,594593.5,1669483.5,2116
8267,594593.5,1669478.5,2114
8268,594593.5,1669473.5,2114
8269,594593.5,1669468.5,2114
8270,594593.5,1669463.5,2112
8271,594593.5,1669458.5,2112
8272,594593.5,1669453.5,2112
8273,594593.5,1669448.5,2108
8274,594593.5,1669443.5,2108
8275,594593.5,1669438.5,2108
8276,594593.5,1669433.5,2103
8277,594593.5,1669428.5,2103
8278,594593.5,1669423.5,2103
8279,594593.5,1669418.5,2097
8280,594593.5,1669413.5,2097
8281,594593.5,1669408.5,2097
8282,594593.5,1669403.5,2089
8283,594593.5,1669398.5,2089
8284,594593.5,1669393.5,2089
8285,594593.5,1669388.5,2081
8286,594593.5,1669383.5,2081
8287,594593.5,1669378.5,2081
8288,594593.5,1669373.5,2074
8289,594593.5,1669368.5,2074
8290,594593.5,1669363.5,2074
8291,594593.5,1669358.5,2066
8292,594593.5,1669353.5,2066
8293,594593.5,1669348.5,2066
8294,594593.5,1669343.5,2058
8295,594593.5,1669338.5,2058
8296,594593.5,1669333.5,2058
8297,594593.5,1669328.5,2048
8298,594593.5,1669323.5,2048
8299,594593.5,1669318.5,2048
8300,594593.5,1669313.5,2039
8301,594593.5,1669308.5,2039
8302,594593.5,1669303.5,2039
8303,594593.5,1669298.5,2030
8304,594593.5,1669293.5,2030
8305,594593.5,1669288.5,2030
8306,594593.5,1669283.5,2022
8307,594593.5,1669278.5,2022
8308,594593.5,1669273.5,2022
8309,594593.5,1669268.5,2015
8310,594593.5,1669263.5,2015
8311,594593.5,1669258.5,2015
8312,594593.5,1669253.5,2008
8313,594593.5,1669248.5,2008
8314,594593.5,1669243.5,2008
8315,594593.5,1669238.5,2001
8316,594593.5,1669233.5,2001
8317,594593.5,1669228.5,2001
8318,594593.5,1669223.5,1993
8319,594593.5,1669218.5,1993
8320,594593.5,1669213.5,1993
8321,594593.5,1669208.5,1982
8322,594593.5,1669203.5,1982
8323,594593.5,1669198.5,1982
8324,594593.5,1669193.5,1974
8325,594593.5,1669188.5,1974
8326,594593.5,1669183.5,1974
8327,594593.5,1669178.5,1967
8328,594593.5,1669173.5,1967
8329,594593.5,1669168.5,1967
8330,594593.5,1669163.5,1961
8331,594593.5,1669158.5,1961
8332,594593.5,1669153.5,1961
8333,594593.5,1669148.5,1953
8334,594593.5,1669143.5,1953
8335,594593.5,1669138.5,1953
8336,594593.5,1669133.5,1942
8337,594593.5,1669128.5,1942
8338,594593.5,1669123.5,1942
8339,594593.5,1669118.5,1930
8340,594593.5,1669113.5,1930
8341,594593.5,1669108.5,1930
8342,594593.5,1669103.5,1917
8343,594593.5,1669098.5,1917
8344,594593.5,1669093.5,1917
8345,594593.5,1669088.5,1906
8346,594593.5,1669083.5,1906
8347,594593.5,1669078.5,1906
8348,594593.5,1669073.5,1899
8349,594593.5,1669068.5,1899
8350,594593.5,1669063.5,1899
8351,594593.5,1669058.5,1899
8352,594593.5,1669053.5,1895
8353,594593.5,1669048.5,1895
8354,594593.5,1669043.5,1895
8355,594593.5,1669038.5,1891
8356,594593.5,1669033.5,1891
8357,594593.5,1669028.5,1891
8358,594593.5,1669023.5,1889
8359,594593.5,1669018.5,1889
8360,594593.5,1669013.5,1889
8361,594593.5,1669008.5,1888
8362,594593.5,1669003.5,1888
8363,594593.5,1668998.5,1888
8364,594593.5,1668993.5,1886
8365,594593.5,1668988.5,1886
8366,594593.5,1668983.5,1886
8367,594593.5,1668978.5,1883
8368,594593.5,1668973.5,1883
8369,594593.5,1668968.5,1883
8370,594593.5,1668963.5,1880
8371,594593.5,1668958.5,1880
8372,594593.5,1668953.5,1880
8373,594593.5,1668948.5,1877
8374,594593.5,1668943.5,1877
8375,594593.5,1668938.5,1877
8376,594593.5,1668933.5,1873
8377,594593.5,1668928.5,1873
8378,594593.5,1668923.5,1873
8379,594593.5,1668918.5,1868
8380,594593.5,1668913.5,1868
8381,594593.5,1668908.5,1868
8382,594593.5,1668903.5,1863
8383,594593.5,1668898.5,1863
8384,594593.5,1668893.5,1863
8385,594593.5,1668888.5,1858
8386,594593.5,1668883.5,1858
8387,594593.5,1668878.5,1858
8388,594593.5,1668873.5,1853
8389,594593.5,1668868.5,1853
8390,594593.5,1668863.5,1853
8391,594593.5,1668858.5,1847
8392,594593.5,1668853.5,1847
8393,594593.5,1668848.5,1847
8394,594593.5,1668843.5,1847
8395,594593.5,1668838.5,1847
8396,594593.5,1668833.5,1847
8397,594593.5,1668828.5,1840
8398,594593.5,1668823.5,1840
8399,594593.5,1668818.5,1840
8400,594593.5,1668813.5,1834
8401,594593.5,1668808.5,1834
8402,594593.5,1668803.5,1834
8403,594593.5,1668798.5,1827
8404,594593.5,1668793.5,1827
8405,594593.5,1668788.5,1827
8406,594593.5,1668783.5,1819
8407,594593.5,1668778.5,1819
8408,594593.5,1668773.5,1819
8409,594593.5,1668768.5,1810
8410,594593.5,1668763.5,1810
8411,594593.5,1668758.5,1810
8412,594593.5,1668753.5,1800
8413,594593.5,1668748.5,1800
8414,594593.5,1668743.5,1800
8415,594593.5,1668738.5,1790
8416,594593.5,1668733.5,1790
8417,594593.5,1668728.5,1790
8418,594593.5,1668723.5,1780
8419,594593.5,1668718.5,1780
8420,594593.5,1668713.5,1780
8421,594593.5,1668708.5,1769
8422,594593.5,1668703.5,1769
8423,594593.5,1668698.5,1769
8424,594593.5,1668693.5,1756
8425,594593.5,1668688.5,1756
8426,594593.5,1668683.5,1756
8427,594593.5,1668678.5,1744
8428,594593.5,1668673.5,1744
8429,594593.5,1668668.5,1744
8430,594593.5,1668663.5,1733
8431,594593.5,1668658.5,1733
8432,594593.5,1668653.5,1733
8433,594593.5,1668648.5,1723
8434,594593.5,1668643.5,1723
8435,594593.5,1668638.5,1723
8436,594593.5,1668633.5,1717
8437,594593.5,1668628.5,1717
8438,594593.5,1668623.5,1717
8439,594593.5,1668618.5,1710
8440,594593.5,1668613.5,1710
8441,594593.5,1668608.5,1710
8442,594593.5,1668603.5,1704
8443,594593.5,1668598.5,1704
8444,594593.5,1668593.5,1704
8445,594593.5,1668588.5,1699
8446,594593.5,1668583.5,1699
8447,594593.5,1668578.5,1699
8448,594598.5,1669533.5,2122
8449,594598.5,1669528.5,2122
8450,594598.5,1669523.5,2120
8451,594598.5,1669518.5,2120
8452,594598.5,1669513.5,2120
8453,594598.5,1669508.5,2118
8454,594598.5,1669503.5,2118
8455,594598.5,1669498.5,2118
8456,594598.5,1669493.5,2116
8457,594598.5,1669488.5,2116
8458,594598.5,1669483.5,2116
8459,594598.5,1669478.5,2114
8460,594598.5,1669473.5,2114
8461,594598.5,1669468.5,2114
8462,594598.5,1669463.5,2112
8463,594598.5,1669458.5,2112
8464,594598.5,1669453.5,2112
8465,594598.5,1669448.5,2108
8466,594598.5,1669443.5,2108
8467,594598.5,1669438.5,2108
8468,594598.5,1669433.5,2103
8469,594598.5,1669428.5,2103
8470,594598.5,1669423.5,2103
8471,594598.5,1669418.5,2097
8472,594598.5,1669413.5,2097
8473,594598.5,1669408.5,2097
8474,594598.5,1669403.5,2089
8475,594598.5,1669398.5,2089
8476,594598.5,1669393.5,2089
8477,594598.5,1669388.5,2081
8478,594598.5,1669383.5,2081
8479,594598.5,1669378.5,2081
